dussek|Johann Ladislaus Dussek|Dussek, Johann Ladislaus|Dussek, Johann Ladislaus (1760-1812)|Composer|Classical
duval|Mlle Duval|Duval, Mlle|Duval, Mlle (1718-after 1775)|Composer|Classical
duvernoy|Jean-Baptiste Duvernoy|Duvernoy, Jean-Baptiste|Duvernoy, Jean-Baptiste (1802-1880)|Composer|Romantic
dvalory|D. Valory|Valory, D.|Valory, D.|Composer|
dvořak|Antonín Dvořák|Dvořák, Antonín|Dvořák, Antonín (1841-1904)|Composer|Romantic
dymiotis|Phanos Dymiotis|Dymiotis, Phanos|Dymiotis, Phanos (b1965)|Composer|20th Century
east|Michael East|East, Michael|East, Michael (1580-1648)|Composer|Baroque
ebeling|Johann Georg Ebeling|Ebeling, Johann Georg|Ebeling, Johann Georg (1637-1676)|Composer|Baroque
eberl|Anton Eberl|Eberl, Anton|Eberl, Anton (1765-1807)|Composer|Classical
eberlin|Johann Ernst Eberlin|Eberlin, Johann Ernst|Eberlin, Johann Ernst (1702-1762)|Composer|Classical
ebner|Wolfgang Ebner|Ebner, Wolfgang|Ebner, Wolfgang (1612-1665)|Composer|Baroque
eccard|Johannes Eccard|Eccard, Johannes|Eccard, Johannes (1553-1611)|Composer|Baroque
eccles|Henry Eccles|Eccles, Henry|Eccles, Henry (1670-1742)|Composer|Baroque
eckard|Johann Gottfried Eckard|Eckard, Johann Gottfried|Eckard, Johann Gottfried (1735-1809)|Composer|Classical
eddiecurtis|Eddie Curtis|Curtis, Eddie|Curtis, Eddie|Composer|
eddieholland|Eddie Holland|Holland, Eddie|Holland, Eddie|Composer|
eddievedder|Eddie Vedder|Vedder, Eddie|Vedder, Eddie|Composer|
edelmann|Jean-Frédéric Edelmann|Edelmann, Jean-Frédéric|Edelmann, Jean-Frédéric (1749-1794)|Composer|Classical
edgarbara|Edgar Bara|Bara, Edgar|Bara, Edgar (1876-1962)|Composer|Romantic
edgardvarese|Edgard Varèse|Varèse, Edgard|Varèse, Edgard (1883-1965)|Composer|20th Century
edking|Ed King|King, Ed|King, Ed|Composer|
edkowalczyk|Ed Kowalczyk|Kowalczyk, Ed|Kowalczyk, Ed|Composer|
edmundhooper|Edmund Hooper|Hooper, Edmund|Hooper, Edmund (1553-1621)|Composer|Baroque
edouarddupuy|Édouard Du Puy|Puy, Édouard Du|Puy, Édouard Du (1770-1822)|Composer|Romantic
edouardlalo|Édouard Lalo|Lalo, Édouard|Lalo, Édouard (1823-1892)|Composer|Romantic
eduardodicapua|Eduardo di Capua|Capua, Eduardo di|Capua, Eduardo di (1865-1917)|Composer|Romantic
eduardomezzacapo|Eduardo Mezzacapo|Mezzacapo, Eduardo|Mezzacapo, Eduardo (1832-1898)|Composer|Romantic
eduardrohde|Eduard Rohde|Rohde, Eduard|Rohde, Eduard (1828-1883)|Composer|Romantic
eduardstrauss|Eduard Strauss|Strauss, Eduard|Strauss, Eduard (1835-1916)|Composer|Romantic
edvardgrieg|Edvard Grieg|Grieg, Edvard|Grieg, Edvard (1843-1907)|Composer|Romantic
"edward""kid""ory"|"Edward ""Kid"" Ory"|"Ory, Edward ""Kid"""|"Ory, Edward ""Kid"""|Composer|
edwardelgar|Edward Elgar|Elgar, Edward|Elgar, Edward (1857-1934)|Composer|Romantic
edwardgerman|Edward German|German, Edward|German, Edward (1862-1936)|Composer|Romantic
edwardgibbons|Edward Gibbons|Gibbons, Edward|Gibbons, Edward (1568-1650)|Composer|Baroque
edwardgregson|Edward Gregson|Gregson, Edward|Gregson, Edward (b1945)|Composer|20th Century
edwardgrieg|Edward Grieg|Grieg, Edward|Grieg, Edward|Composer|
edwardjohnson|Edward Johnson|Johnson, Edward|Johnson, Edward (1572-1601)|Composer|Baroque
edwardmacdowell|Edward MacDowell|MacDowell, Edward|MacDowell, Edward (1860-1908)|Composer|Romantic
edwardpola|Edward Pola|Pola, Edward|Pola, Edward|Composer|
eggert|Joachim Nicolas Eggert|Eggert, Joachim Nicolas|Eggert, Joachim Nicolas (1779-1813)|Composer|Romantic
egidioduni|Egidio Duni|Duni, Egidio|Duni, Egidio (1708-1775)|Composer|Classical
eiccatoppinen|Eicca Toppinen|Toppinen, Eicca|Toppinen, Eicca|Composer|
eichner|Adelheid Maria Eichner|Eichner, Adelheid Maria|Eichner, Adelheid Maria (1762-1787)|Composer|Classical
eikenskaden|Eikenskaden|Eikenskaden|Eikenskaden|Composer|
einarmoen|Einar Moen|Moen, Einar|Moen, Einar|Composer|
elder|Samuel Webbe the elder|elder, Samuel Webbe the|elder, Samuel Webbe the (1740-1816)|Composer|Classical
electriclightorchestra|Electric Light Orchestra|Electric Light Orchestra||Orchestra|
elenaasachi|Elena Asachi|Asachi, Elena|Asachi, Elena (1789-1877)|Composer|Romantic
elenaroussanovalucas|Elena Roussanova Lucas|Lucas, Elena Roussanova|Lucas, Elena Roussanova (b1974)|Composer|20th Century
elenayatsula|Elena Yatsula|Yatsula, Elena|Yatsula, Elena|Composer|
elgar|Edward Elgar|Elgar, Edward|Elgar, Edward (1857-1934)|Composer|Romantic
eliasmertel|Elias Mertel|Mertel, Elias|Mertel, Elias (1561-1626)|Composer|Baroque
elinasiirala|Elina Siirala|Siirala, Elina|Siirala, Elina|Composer|
elisabethdehaulteterre|Élisabeth de Haulteterre|Haulteterre, Élisabeth de|Haulteterre, Élisabeth de (fl1737-1768)|Composer|Classical
elisabethjacquetdelaguerre|Élisabeth Jacquet de La Guerre|Guerre, Élisabeth Jacquet de La|Guerre, Élisabeth Jacquet de La (1665-1729)|Composer|Baroque
elisabethkuyper|Elisabeth Kuyper|Kuyper, Elisabeth|Kuyper, Elisabeth (1877-1953)|Composer|Romantic
elisabetholin|Elisabeth Olin|Olin, Elisabeth|Olin, Elisabeth (1740-1828)|Composer|Classical
elisabethsophie duchessofbrunswickluneburg|Elisabeth Sophie, Duchess of Brunswick-Lüneburg|Brunswick-Lüneburg, Elisabeth Sophie, Duchess of|Brunswick-Lüneburg, Elisabeth Sophie, Duchess of (1613-1676)|Composer|Baroque
elisabettadegambarini|Elisabetta de Gambarini|Gambarini, Elisabetta de|Gambarini, Elisabetta de (1731-1765)|Composer|Classical
elizabethanspach|Elizabeth Anspach|Anspach, Elizabeth|Anspach, Elizabeth (1750-1828)|Composer|Classical
elizabethbillington|Elizabeth Billington|Billington, Elizabeth|Billington, Elizabeth (c.1768-1818)|Composer|Classical
elizabethjoanettacatherinevonhagen|Elizabeth Joanetta Catherine von Hagen|Hagen, Elizabeth Joanetta Catherine von|Hagen, Elizabeth Joanetta Catherine von (1750-1809/1810)|Composer|Classical
elizaflower|Eliza Flower|Flower, Eliza|Flower, Eliza (1803-1846)|Composer|Romantic
elizeryd|Elize Ryd|Ryd, Elize|Ryd, Elize|Composer|
ellington|Ellington|Ellington|Ellington|Composer|
elliottcarter|Elliott Carter|Carter, Elliott|Carter, Elliott (b1908)|Composer|20th Century
ellis|Herbert J. Ellis|Ellis, Herbert J.|Ellis, Herbert J. (1865-1903)|Composer|Romantic
ellisgibbons|Ellis Gibbons|Gibbons, Ellis|Gibbons, Ellis (1573-1603)|Composer|Baroque
elmeriseler|Elmer Iseler|Iseler, Elmer||Conductor|
elorafestivalsingersandorchestra|Elora Festival Singers and Orchestra|Elora Festival Singers and Orchestra||Orchestra|
elsner|Józef Elsner|Elsner, Józef|Elsner, Józef (1769-1854)|Composer|Classical
eltonjohn|Elton John|John, Elton|John, Elton|Composer|
elwaybevin|Elway Bevin|Bevin, Elway|Bevin, Elway (1554-1638)|Composer|Baroque
emanuelaloysforster|Emanuel Aloys Förster|Förster, Emanuel Aloys|Förster, Emanuel Aloys (1748-1823)|Composer|Classical
emanueledastorga|Emanuele d'Astorga|d'Astorga, Emanuele|d'Astorga, Emanuele (1681-1736)|Composer|Baroque
emersonhart|Emerson Hart|Hart, Emerson|Hart, Emerson|Composer|
emersonswinford|Emerson Swinford|Swinford, Emerson|Swinford, Emerson|Composer|
emery|Emery|Emery|Emery|Composer|
emilebernard|Émile Bernard|Bernard, Émile|Bernard, Émile (1843-1902)|Composer|Romantic
emileprudent|Émile Prudent|Prudent, Émile|Prudent, Émile (1817-1863)|Composer|Romantic
emilewaldteufel|Émile Waldteufel|Waldteufel, Émile|Waldteufel, Émile (1837-1915)|Composer|Romantic
emiliehammarskjold|Emilie Hammarskjöld|Hammarskjöld, Emilie|Hammarskjöld, Emilie (1821-1854)|Composer|Romantic
emiliemayer|Emilie Mayer|Mayer, Emilie|Mayer, Emilie (1812-1883)|Composer|Romantic
emiliezumsteeg|Emilie Zumsteeg|Zumsteeg, Emilie|Zumsteeg, Emilie (1796-1857)|Composer|Romantic
emiliodecavalieri|Emilio de' Cavalieri|Cavalieri, Emilio de'|Cavalieri, Emilio de' (c1550-1602)|Composer|Renaissance
emilvonsauer|Emil von Sauer|Sauer, Emil von|Sauer, Emil von (1862-1942)|Composer|Romantic
emmanueladriaenssen|Emmanuel Adriaenssen|Adriaenssen, Emmanuel|Adriaenssen, Emmanuel (1554-1604)|Composer|Baroque
emmanuelchabrier|Emmanuel Chabrier|Chabrier, Emmanuel|Chabrier, Emmanuel (1841-1894)|Composer|Romantic
emmanuellemonet|Emmanuelle Monet|Monet, Emmanuelle|Monet, Emmanuelle|Composer|
emperor|Ferdinand III, Holy Roman Emperor|Emperor, Ferdinand III, Holy Roman|Emperor, Ferdinand III, Holy Roman (1608-1657)|Composer|Baroque
emppuvuorinen|Emppu Vuorinen|Vuorinen, Emppu|Vuorinen, Emppu|Composer|
endler|Johann Samuel Endler|Endler , Johann Samuel|Endler , Johann Samuel (1694-1762)|Composer|Classical
enesco|George Enesco|Enesco, George|Enesco, George (1881-1955)|Composer|20th Century
engelberthumperdinck|Engelbert Humperdinck|Humperdinck, Engelbert|Humperdinck, Engelbert (1854-1921)|Composer|Romantic
englishchamberorchestra|English Chamber Orchestra|English Chamber Orchestra||Orchestra|
ennemondgaultier levieuxgaultier|Ennemond Gaultier, le Vieux Gaultier|Gaultier, Ennemond Gaultier, le Vieux|Gaultier, Ennemond Gaultier, le Vieux (1575-1651)|Composer|Baroque
enniomorricone|Ennio Morricone|Morricone, Ennio|Morricone, Ennio|Composer|
enriquecrespo|Enrique Crespo|Crespo, Enrique|Crespo, Enrique (b1941)|Composer|20th Century
enriquegranados|Enrique Granados|Granados, Enrique|Granados, Enrique (1867-1916)|Composer|Romantic
eoinduignan|Eoin Duignan|Duignan, Eoin|Duignan, Eoin|Composer|
epica|Epica|Epica|Epica|Composer|
erasmomarotta|Erasmo Marotta|Marotta, Erasmo|Marotta, Erasmo (1565-1641)|Composer|Baroque
erasmuswidmann|Erasmus Widmann|Widmann, Erasmus|Widmann, Erasmus (1572-1634)|Composer|Baroque
erbach|Amalia Catharina, Countess of Erbach|Erbach, Amalia Catharina, Countess of|Erbach, Amalia Catharina, Countess of (1640-1697)|Composer|Baroque
ercolebernabei|Ercole Bernabei|Bernabei, Ercole|Bernabei, Ercole (1622-1687)|Composer|Baroque
ericclapton|Eric Clapton|Clapton, Eric|Clapton, Eric|Composer|
ericcoates|Eric Coates|Coates, Eric|Coates, Eric (1886-1957)|Composer|20th Century
erichpenzel|Erich Penzel|Penzel, Erich||Conductor|
erickretz|Eric Kretz|Kretz, Eric|Kretz, Eric|Composer|
erikron|Erik Ron|Ron, Erik|Ron, Erik|Composer|
eriksatie|Erik Satie|Satie, Erik|Satie, Erik (1866-1925)|Composer|Romantic
eriktulindberg|Erik Tulindberg|Tulindberg, Erik|Tulindberg, Erik (1761-1814)|Composer|Classical
erkel|Ferenc Erkel|Erkel, Ferenc|Erkel, Ferenc (1810-1893)|Composer|Romantic
erlebach|Philipp Heinrich Erlebach|Erlebach, Philipp Heinrich|Erlebach, Philipp Heinrich (1657-1714)|Composer|Baroque
ermannowolfferrari|Ermanno Wolf-Ferrari|Wolf-Ferrari, Ermanno|Wolf-Ferrari, Ermanno (1876-1948)|Composer|20th Century
ernestchausson|Ernest Chausson|Chausson, Ernest|Chausson, Ernest (1855-1899)|Composer|Romantic
ernestodecurtis|Ernesto de Curtis|Curtis, Ernesto de|Curtis, Ernesto de (1875-1937)|Composer|20th Century
ernestokohler|Ernesto Köhler|Köhler, Ernesto|Köhler, Ernesto (1849-1907)|Composer|Romantic
ernődohnanyi|Ernő Dohnányi|Dohnányi, Ernő|Dohnányi, Ernő (1877-1960)|Composer|Romantic
ernsteichner|Ernst Eichner|Eichner, Ernst|Eichner, Ernst (1740-1777)|Composer|Classical
ernstgottliebbaron|Ernst Gottlieb Baron|Baron, Ernst Gottlieb|Baron, Ernst Gottlieb (1696-1760)|Composer|Classical
ernsthaberbier|Ernst Haberbier|Haberbier, Ernst|Haberbier, Ernst (1813-1869)|Composer|Romantic
ernsttheodoramadeushoffmann|Ernst Theodor Amadeus Hoffmann|Hoffmann, Ernst Theodor Amadeus|Hoffmann, Ernst Theodor Amadeus (1776-1822)|Composer|Romantic
ernstwilhelmwolf|Ernst Wilhelm Wolf|Wolf, Ernst Wilhelm|Wolf, Ernst Wilhelm (1735-1792)|Composer|Classical
errichelli|Pasquale Errichelli|Errichelli, Pasquale|Errichelli, Pasquale (1730-1785)|Composer|Classical
esaiasreusner|Esaias Reusner|Reusner, Esaias|Reusner, Esaias (1636-1679)|Composer|Baroque
esapekkasalonen|Esa-Pekka Salonen|Salonen, Esa-Pekka||Conductor|
espinel|Vicente Espinel|Espinel, Vicente|Espinel, Vicente (1550-1624)|Composer|Baroque
essex|Margaret Essex|Essex, Margaret|Essex, Margaret (1775-1807)|Composer|Romantic
esterdean|Ester Dean|Dean, Ester|Dean, Ester|Composer|
estevaodebrito|Estêvão de Brito|Brito, Estêvão de|Brito, Estêvão de (1575-1641)|Composer|Baroque
esteves|João Rodrigues Esteves|Esteves, João Rodrigues|Esteves, João Rodrigues (1700-1751)|Composer|Classical
estherelizabethvelkiers|Esther Elizabeth Velkiers|Velkiers, Esther Elizabeth|Velkiers, Esther Elizabeth (c1640-after 1685)|Composer|Baroque
estoniannationalsymphonyorchestra|Estonian National Symphony Orchestra|Estonian National Symphony Orchestra||Orchestra|
etiennejosephfloquet|Étienne-Joseph Floquet|Floquet, Étienne-Joseph|Floquet, Étienne-Joseph (1748-1785)|Composer|Classical
etiennemehul|Étienne Méhul|Méhul, Étienne|Méhul, Étienne (1763-1817)|Composer|Classical
etiennemoulinie|Etienne Moulinié|Moulinié, Etienne|Moulinié, Etienne (1599-1676)|Composer|Baroque
etienneozi|Etienne Ozi|Ozi, Etienne|Ozi, Etienne (1754-1813)|Composer|Classical
eugenebozza|Eugène Bozza|Bozza, Eugène|Bozza, Eugène (1905-1991)|Composer|20th Century
eugenegigout|Eugène Gigout|Gigout, Eugène|Gigout, Eugène (1844-1925)|Composer|Romantic
eugenemigliarocorporon|Eugene Migliaro Corporon|Corporon, Eugene Migliaro||Conductor|
eugeneormandy|Eugene Ormandy|Ormandy, Eugene||Conductor|
eugeneysaye|Eugène Ysaÿe|Ysaÿe, Eugène|Ysaÿe, Eugène (1858-1931)|Composer|Romantic
eugenjochum|Eugen Jochum|Jochum, Eugen||Conductor|
euphemiaallen|Euphemia Allen|Allen, Euphemia|Allen, Euphemia (1861-1948)|Composer|Romantic
europeanchambersoloists|European Chamber Soloists|European Chamber Soloists||Orchestra|
eustacheducaurroy|Eustache Du Caurroy|Caurroy, Eustache Du|Caurroy, Eustache Du (1549-1609)|Composer|Baroque
evanescence|Evanescence|Evanescence|Evanescence|Composer|
evans|Bill Evans|Evans, Bill|Evans, Bill (1929-1980)|Composer|20th Century
evaristofelicedallabaco|Evaristo Felice Dall'Abaco|Dall'Abaco, Evaristo Felice|Dall'Abaco, Evaristo Felice (1675-1742)|Composer|Baroque
evgenymravinsky|Evgeny Mravinsky|Mravinsky, Evgeny||Conductor|
evgenysvetlanov|Evgeny Svetlanov|Svetlanov, Evgeny||Conductor|
ewald|Victor Ewald|Ewald, Victor|Ewald, Victor (1860-1935)|Composer|Romantic
eybler|Joseph Leopold Eybler|Eybler, Joseph Leopold|Eybler, Joseph Leopold (1765-1846)|Composer|Classical
eyck|Jacob van Eyck|Eyck, Jacob van|Eyck, Jacob van (c1590-1657)|Composer|Baroque
fabienneerni|Fabienne Erni|Erni, Fabienne|Erni, Fabienne|Composer|
fabritiocaroso|Fabritio Caroso|Caroso, Fabritio|Caroso, Fabritio (1530-1605/1620)|Composer|Baroque
fabriziofontana|Fabrizio Fontana|Fontana, Fabrizio|Fontana, Fabrizio (d1695)|Composer|Baroque
facco|Giacomo Facco|Facco, Giacomo|Facco, Giacomo (1676-1753)|Composer|Classical
faggioli|Michelangelo Faggioli|Faggioli, Michelangelo|Faggioli, Michelangelo (1666-1733)|Composer|Baroque
fago|Francesco Nicola Fago|Fago, Francesco Nicola|Fago, Francesco Nicola (1677-1745)|Composer|Baroque
falckenhagen|Adam Falckenhagen|Falckenhagen, Adam|Falckenhagen, Adam (1697-1754)|Composer|Classical
falco|Michele Falco|Falco, Michele|Falco, Michele (c1688-after 1732)|Composer|Baroque
falconieri|Andrea Falconieri|Falconieri, Andrea|Falconieri, Andrea (1585-1656)|Composer|Baroque
fall|Leo Fall|Fall, Leo|Fall, Leo (1873-1925)|Composer|Romantic
falla|Manuel de Falla|Falla, Manuel de|Falla, Manuel de (1876-1946)|Composer|20th Century
falvetti|Michelangelo Falvetti|Falvetti, Michelangelo|Falvetti, Michelangelo (1642-1692)|Composer|Baroque
fannykrumpholtzpittar|Fanny Krumpholtz Pittar|Pittar, Fanny Krumpholtz|Pittar, Fanny Krumpholtz (1785-1815)|Composer|Romantic
fannymendelssohn|Fanny Mendelssohn|Mendelssohn, Fanny|Mendelssohn, Fanny (1805-1847)|Composer|Romantic
fantini|Girolamo Fantini|Fantini, Girolamo|Fantini, Girolamo (c1600-1675)|Composer|Baroque
farinel|Michel Farinel|Farinel , Michel|Farinel , Michel (1649-1726)|Composer|Baroque
farinelli|Giuseppe Farinelli|Farinelli, Giuseppe|Farinelli, Giuseppe (1769-1836)|Composer|Classical
farmer|John Farmer|Farmer, John|Farmer, John (c1565-1605)|Composer|Renaissance
farnaby|Giles Farnaby|Farnaby, Giles|Farnaby, Giles (c1563-1640)|Composer|Renaissance
farrant|Daniel Farrant|Farrant, Daniel|Farrant, Daniel (c1575-1651)|Composer|Baroque
farrenc|Louise Farrenc|Farrenc, Louise|Farrenc, Louise (1804-1875)|Composer|Romantic
fasch|Carl Friedrich Christian Fasch|Fasch, Carl Friedrich Christian|Fasch, Carl Friedrich Christian (1736-1800)|Composer|Classical
fasolo|Giovanni Battista Fasolo|Fasolo, Giovanni Battista|Fasolo, Giovanni Battista (c1598-c1664)|Composer|Baroque
fasteddieclarke|Fast Eddie Clarke|Clarke, Fast Eddie|Clarke, Fast Eddie|Composer|
faure|Gabriel Fauré|Fauré, Gabriel|Fauré, Gabriel (1845-1924)|Composer|Romantic
fayad|Fayad|Fayad|Fayad|Composer|
fayrfax|Robert Fayrfax|Fayrfax, Robert|Fayrfax, Robert (1464-1521)|Composer|Renaissance
fedeli|Ruggiero Fedeli|Fedeli, Ruggiero|Fedeli, Ruggiero (c1655-1722)|Composer|Baroque
federigofiorillo|Federigo Fiorillo|Fiorillo, Federigo|Fiorillo, Federigo (1755-c1823)|Composer|Classical
feliceanerio|Felice Anerio|Anerio, Felice|Anerio, Felice (c1560-1614)|Composer|Renaissance
feliksasbajoras|Feliksas Bajoras|Bajoras, Feliksas|Bajoras, Feliksas (b1934)|Composer|20th Century
felippedrell|Felip Pedrell|Pedrell, Felip|Pedrell, Felip (1841-1922)|Composer|Romantic
felis|Stefano Felis|Felis, Stefano|Felis, Stefano (1538-1603)|Composer|Baroque
felixbenda|Felix Benda|Benda, Felix|Benda, Felix (1708-1768)|Composer|Classical
felixdraeseke|Felix Draeseke|Draeseke, Felix|Draeseke, Felix (1835-1913)|Composer|Romantic
felixmendelssohn|Felix Mendelssohn|Mendelssohn, Felix|Mendelssohn, Felix (1809-1847)|Composer|Romantic
felixsnow|Felix Snow|Snow, Felix|Snow, Felix|Composer|
feo|Francesco Feo|Feo, Francesco|Feo, Francesco (1691-1761)|Composer|Classical
ferdinanddavid|Ferdinand David|David, Ferdinand|David, Ferdinand (1810-1873)|Composer|Romantic
ferdinandfranzl|Ferdinand Fränzl|Fränzl, Ferdinand|Fränzl, Ferdinand (1767-1833)|Composer|Classical
ferdinandherold|Ferdinand Hérold|Hérold, Ferdinand|Hérold, Ferdinand (1791-1833)|Composer|Romantic
ferdinandhiller|Ferdinand Hiller|Hiller, Ferdinand|Hiller, Ferdinand (1811-1885)|Composer|Romantic
ferdinandiii holyromanemperor|Ferdinand III, Holy Roman Emperor|Emperor, Ferdinand III, Holy Roman|Emperor, Ferdinand III, Holy Roman (1608-1657)|Composer|Baroque
"ferdinandjoseph""jellyrollmorton""lamothe"|"Ferdinand Joseph ""Jelly Roll Morton"" LaMothe"|"LaMothe, Ferdinand Joseph ""Jelly Roll Morton"""|"LaMothe, Ferdinand Joseph ""Jelly Roll Morton"" (1890-1941)"|Composer|20th Century
ferdinandoantoniolazzari|Ferdinando Antonio Lazzari|Lazzari, Ferdinando Antonio|Lazzari, Ferdinando Antonio (1678-1754)|Composer|Classical
ferdinandocarulli|Ferdinando Carulli|Carulli, Ferdinando|Carulli, Ferdinando (1770-1841)|Composer|Romantic
ferdinandodecristofaro|Ferdinando de Cristofaro|Cristofaro, Ferdinando de|Cristofaro, Ferdinando de (1846-1890)|Composer|Romantic
ferdinandogasparoturrini|Ferdinando Gasparo Turrini|Turrini, Ferdinando Gasparo|Turrini, Ferdinando Gasparo (1745-c1820)|Composer|Classical
ferdinandopaer|Ferdinando Paer|Paer, Ferdinando|Paer, Ferdinando (1771-1839)|Composer|Romantic
ferdinandorichardson|Ferdinando Richardson|Richardson, Ferdinando|Richardson, Ferdinando (1558-1618)|Composer|Baroque
ferdinandpraeger|Ferdinand Praeger|Praeger, Ferdinand|Praeger, Ferdinand (1815-1891)|Composer|Romantic
ferdinandries|Ferdinand Ries|Ries, Ferdinand|Ries, Ferdinand (1784-1838)|Composer|Romantic
ferdinandtobiasrichter|Ferdinand Tobias Richter|Richter, Ferdinand Tobias|Richter, Ferdinand Tobias (1651-1711)|Composer|Baroque
ferencerkel|Ferenc Erkel|Erkel, Ferenc|Erkel, Ferenc (1810-1893)|Composer|Romantic
ferencfricsay|Ferenc Fricsay|Fricsay, Ferenc||Conductor|
ferlendis|Giuseppe Ferlendis|Ferlendis, Giuseppe|Ferlendis, Giuseppe (1755-1802)|Composer|Classical
fermodantemarchetti|Fermo Dante Marchetti|Marchetti, Fermo Dante|Marchetti, Fermo Dante (1876-1940)|Composer|Romantic
fernandosor|Fernando Sor|Sor, Fernando|Sor, Fernando (1778-1839)|Composer|Romantic
ferrabosco|Alfonso Ferrabosco|Ferrabosco, Alfonso|Ferrabosco, Alfonso (1543-1588)|Composer|Renaissance
ferrari|Benedetto Ferrari|Ferrari, Benedetto|Ferrari, Benedetto (c1603-1681)|Composer|Baroque
